SpecimenID,ShouldProcessFurther,ImageID,ImageUrl,ImageS3Key,Species,Sex,AbdomenStatus,CapturedAt,ImageSubmittedAt,ImageUpdatedAt,SessionID,SessionFrontendID,SessionCollectorTitle,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SessionLatitude,SessionLongitude,SessionType,SessionCollectorLastTrainedOn,SessionHardwareID,SiteID,SiteDistrict,SiteSubCounty,SiteParish,SiteVillageName,SiteHouseNumber,SiteIsActive,SiteHealthCenter,ProgramID,ProgramName,ProgramCountry,DeviceID,DeviceModel,DeviceRegisteredAt,CaptureYear,CaptureMonth,CaptureYearMonth,CaptureQuarter,SpeciesGroup,IsFed,IsUnfed,DataQualityFlag
AAD728,False,7051,https://api.vectorcam.org/specimens/4461/images/7051,d9fdcc7981e1f983bba2b8b42b68ff06,Non-Mosquito,Unknown,Unknown,2025-11-30 08:41:23+00:00,2025-11-30 08:42:01+00:00,2025-11-30 08:47:05+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Non-mosquito,False,False,OK
AAD727,False,7050,https://api.vectorcam.org/specimens/4460/images/7050,9a61262e9ca9f9e5596cf0cd443b5e4c,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:41:04+00:00,2025-11-30 08:41:57+00:00,2025-11-30 08:46:36+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD726,False,7049,https://api.vectorcam.org/specimens/4459/images/7049,bbf56beceb7de4272aedbb1ccaa99ea2,Anopheles funestus,Female,Fully Fed,2025-11-30 08:40:44+00:00,2025-11-30 08:41:53+00:00,2025-11-30 08:45:51+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAD725,False,7048,https://api.vectorcam.org/specimens/4458/images/7048,86f6efcb031ec0a0384cba595b3790bf,Anopheles funestus,Female,Gravid,2025-11-30 08:40:23+00:00,2025-11-30 08:41:50+00:00,2025-11-30 08:45:18+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAD724,False,7047,https://api.vectorcam.org/specimens/4457/images/7047,04d85c1e7a8ffd0749aeec7a41fe59e4,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:39:56+00:00,2025-11-30 08:41:47+00:00,2025-11-30 08:44:45+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD723,False,7046,https://api.vectorcam.org/specimens/4456/images/7046,32eb800c2f2ac85f61cb8b01d2a5d14b,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:39:31+00:00,2025-11-30 08:41:44+00:00,2025-11-30 08:44:09+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD722,False,7045,https://api.vectorcam.org/specimens/4455/images/7045,7c5e3f207b9c36cb8de710ed9c942224,Anopheles funestus,Female,Fully Fed,2025-11-30 08:39:08+00:00,2025-11-30 08:41:41+00:00,2025-11-30 08:43:36+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAD721,False,7044,https://api.vectorcam.org/specimens/4454/images/7044,d938130ff03ee354b118059dcaf01331,Non-Mosquito,Unknown,Unknown,2025-11-30 08:38:44+00:00,2025-11-30 08:41:39+00:00,2025-11-30 08:42:48+00:00,346,1252ee77-40b3-41c4-807e-b8da7bd7e351,Village Health Team (VHT),Atama Mansur,2025-11-30 08:35:51+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:35:51+00:00,2025-11-30 08:41:31+00:00,2025-11-30 08:41:36+00:00,2025-11-30 08:41:36+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,15,Koboko,Ludara,Longira,Akuluze,KLLA004,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Non-mosquito,False,False,OK
AAD558,False,7043,https://api.vectorcam.org/specimens/4453/images/7043,9468a7e8950ace15325a50dca9f5fa6a,Anopheles funestus,Female,Unfed,2025-11-30 08:39:26+00:00,2025-11-30 08:40:53+00:00,2025-11-30 08:46:26+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,False,True,OK
AAD557,False,7042,https://api.vectorcam.org/specimens/4452/images/7042,a46570901f2385aee8f967eab708f1e3,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:39:06+00:00,2025-11-30 08:40:48+00:00,2025-11-30 08:45:49+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD556,False,7041,https://api.vectorcam.org/specimens/4451/images/7041,639b6ba9b9505bfa66edbda31211c290,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:38:49+00:00,2025-11-30 08:40:42+00:00,2025-11-30 08:45:05+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD555,False,7040,https://api.vectorcam.org/specimens/4450/images/7040,96aa86be4c7ff9ff48553159e2d0e15c,Anopheles funestus,Female,Fully Fed,2025-11-30 08:38:33+00:00,2025-11-30 08:40:36+00:00,2025-11-30 08:44:30+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAD554,False,7039,https://api.vectorcam.org/specimens/4449/images/7039,3bde82611f75fee8aac5bd622cd14a47,Anopheles funestus,Female,Unfed,2025-11-30 08:38:16+00:00,2025-11-30 08:40:23+00:00,2025-11-30 08:43:55+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,False,True,OK
AAD553,False,7038,https://api.vectorcam.org/specimens/4448/images/7038,3b5cb60db828c58339891a37d5ac399f,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:38:00+00:00,2025-11-30 08:40:19+00:00,2025-11-30 08:43:10+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD552,False,7037,https://api.vectorcam.org/specimens/4447/images/7037,316af277d6d620f6d334d97184c41121,Anopheles funestus,Female,Fully Fed,2025-11-30 08:37:41+00:00,2025-11-30 08:40:14+00:00,2025-11-30 08:42:16+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
ADS514,False,7036,https://api.vectorcam.org/specimens/4446/images/7036,d56baea97986679583e5ac18e53e982c,Anopheles funestus,Female,Fully Fed,2025-11-30 08:37:24+00:00,2025-11-30 08:40:11+00:00,2025-11-30 08:41:38+00:00,345,e362435f-0a8a-438a-ba51-51cd4892a123,Village Health Team (VHT),Kasule ,2025-11-30 08:33:41+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:33:41+00:00,2025-11-30 08:39:40+00:00,2025-11-30 08:39:50+00:00,2025-11-30 08:39:50+00:00,3.4092,30.9597,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,40,Koboko,Abuku,Metino,Yukulia,KAMY009,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAJ098,False,7035,https://api.vectorcam.org/specimens/4445/images/7035,88a54cb1e51a6efe2c866cf67097c8a3,Culex,Female,Gravid,2025-11-30 08:29:16+00:00,2025-11-30 08:29:57+00:00,2025-11-30 08:35:35+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Culex (nuisance),True,False,OK
AAJ096,False,7034,https://api.vectorcam.org/specimens/4444/images/7034,0e6eed6de6ba1c7f3585473e08e60c22,Anopheles funestus,Female,Unfed,2025-11-30 08:28:25+00:00,2025-11-30 08:29:52+00:00,2025-11-30 08:34:52+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles funestus group,False,True,OK
AAJ095,False,7033,https://api.vectorcam.org/specimens/4443/images/7033,a440d0f88833e4ea3dece22798bd2597,Anopheles gambiae,Female,Gravid,2025-11-30 08:27:43+00:00,2025-11-30 08:29:47+00:00,2025-11-30 08:34:13+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAJ094,False,7032,https://api.vectorcam.org/specimens/4442/images/7032,b59719b79be878f9fb82d4ff66f33db8,Anopheles other,Female,Unfed,2025-11-30 08:27:10+00:00,2025-11-30 08:29:46+00:00,2025-11-30 08:33:45+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Other Anopheles,False,True,OK
AAJ093,False,7031,https://api.vectorcam.org/specimens/4441/images/7031,89047e705a8362e89588c32ca45dd352,Culex,Female,Gravid,2025-11-30 08:26:39+00:00,2025-11-30 08:29:43+00:00,2025-11-30 08:32:45+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Culex (nuisance),True,False,OK
AAJ092,False,7030,https://api.vectorcam.org/specimens/4440/images/7030,750cb59076537a4e067edbfa8bd0370d,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:26:16+00:00,2025-11-30 08:29:41+00:00,2025-11-30 08:31:54+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAJ091,False,7029,https://api.vectorcam.org/specimens/4439/images/7029,fabbdda0caebad64a96b5d7a85340690,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:25:49+00:00,2025-11-30 08:29:38+00:00,2025-11-30 08:30:58+00:00,344,ebec36c7-5ff8-48e8-a1c3-d881dae66ef5,Village Health Team (VHT),Atama Mansur,2025-11-30 08:21:09+00:00,Pyrethrum Spray Catch (PSC),Fresh,,2025-11-30 08:21:09+00:00,2025-11-30 08:29:27+00:00,2025-11-30 08:29:30+00:00,2025-11-30 08:29:30+00:00,3.40926,30.9597,SURVEILLANCE,2025-11-29T08:37:33.000Z,UG_MEL_009,14,Koboko,Ludara,Longira,Akuluze,KLLA003,True,Ludara Health Centre III,1,National Malaria Elimination Division,Uganda,77,motorola moto g play (2021),2025-11-29T08:38:37.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD558,False,7028,https://api.vectorcam.org/specimens/4438/images/7028,dd145a9d3a7c7af8d485dc96f598094e,Anopheles gambiae,Female,Unfed,2025-11-30 08:25:51+00:00,2025-11-30 08:26:48+00:00,2025-11-30 08:32:58+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,False,True,OK
AAD557,False,7027,https://api.vectorcam.org/specimens/4437/images/7027,bb12f9dec264d7a5d458fdd07bea7718,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:25:32+00:00,2025-11-30 08:26:45+00:00,2025-11-30 08:31:58+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD556,False,7026,https://api.vectorcam.org/specimens/4436/images/7026,9cdd3527e7e9b0243c7a3edbcb99b62b,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:25:12+00:00,2025-11-30 08:26:41+00:00,2025-11-30 08:31:06+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD555,False,7025,https://api.vectorcam.org/specimens/4435/images/7025,980771c3e0cde5b462fc36385a2e9d0b,Anopheles funestus,Female,Gravid,2025-11-30 08:24:53+00:00,2025-11-30 08:26:36+00:00,2025-11-30 08:30:03+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles funestus group,True,False,OK
AAD554,False,7024,https://api.vectorcam.org/specimens/4434/images/7024,6911bf58a70f916d939472d673dea46c,Anopheles gambiae,Female,Fully Fed,2025-11-30 08:24:30+00:00,2025-11-30 08:26:31+00:00,2025-11-30 08:29:22+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,True,False,OK
AAD553,False,7023,https://api.vectorcam.org/specimens/4433/images/7023,ec99c5fb17e3c6ed79172e989039da21,Anopheles gambiae,Female,Unfed,2025-11-30 08:23:51+00:00,2025-11-30 08:26:21+00:00,2025-11-30 08:28:16+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Anopheles gambiae complex,False,True,OK
AAD552,False,7022,https://api.vectorcam.org/specimens/4432/images/7022,c37050dc9860c3b5bc1bbb64dfd8d148,Culex,Female,Fully Fed,2025-11-30 08:23:33+00:00,2025-11-30 08:26:14+00:00,2025-11-30 08:27:50+00:00,343,a94251e1-b4b6-453f-9996-ec75f575d8fd,Village Health Team (VHT),Kasule ,2025-11-30 08:21:08+00:00,Pyrethrum Spray Catch (PSC),Dessicated,,2025-11-30 08:21:08+00:00,2025-11-30 08:25:58+00:00,2025-11-30 08:26:02+00:00,2025-11-30 10:33:17+00:00,3.40914,30.9595,SURVEILLANCE,2025-11-28T21:00:00.000Z,UGMEL013,35,Koboko,Abuku,Metino,Yukulia,KAMY004,True,Gborokolongo Health Centre III,1,National Malaria Elimination Division,Uganda,73,motorola moto g play (2021),2025-11-29T08:34:11.000Z,2025,11,2025-11,4,Culex (nuisance),True,False,OK
